Name	Version	Channel
libgdata.x86_64	0.17.9-1.el7	@c7-media
libgdither.x86_64	0.6-8.el7	@c7-media
libgee.x86_64	0.20.1-1.el7	@c7-media
libgee06.x86_64	0.6.8-3.el7	@c7-media
libgeotiff.x86_64	1.2.5-14.el7	@epel
libgexiv2.x86_64	0.10.8-1.el7	@c7-media
libgfortran.x86_64	4.8.5-39.el7	@base
libgit2.x86_64	0.26.6-1.el7	@extras
libgit2-devel.x86_64	0.26.6-1.el7	@extras
libglade2.x86_64	2.6.4-11.el7	@c7-media
libglvnd.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@c7-media
libglvnd-core-devel.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@base
libglvnd-devel.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@base
libglvnd-egl.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@c7-media
libglvnd-gles.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@c7-media
libglvnd-glx.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@c7-media
libglvnd-opengl.x86_64	1:1.0.1-0.8.git5baa1e5.el7	@base
libgnome-keyring.x86_64	3.12.0-1.el7	@c7-media
libgnomekbd.x86_64	3.26.0-1.el7	@c7-media
libgomp.x86_64	4.8.5-39.el7	@base
libgovirt.x86_64	0.3.4-1.el7	@c7-media
libgpg-error.x86_64	1.12-3.el7	@anaconda
libgphoto2.x86_64	2.5.15-1.el7	@c7-media
libgpod.x86_64	0.8.2-12.el7	@c7-media
libgs.x86_64	9.25-2.el7_7.3	@base
libgsf.x86_64	1.14.26-7.el7	@c7-media
libgta.x86_64	1.0.4-1.el7	@epel
libgtop2.x86_64	2.38.0-3.el7	@c7-media
libgudev1.x86_64	219-62.el7	@c7-media
libguestfs.x86_64	1:1.38.2-12.el7	@c7-media
libgusb.x86_64	0.2.9-1.el7	@c7-media
libgweather.x86_64	3.28.2-2.el7	@c7-media
libgxps.x86_64	0.3.0-4.el7	@c7-media
libhangul.x86_64	0.1.0-8.el7	@c7-media
libibcm.x86_64	41mlnx1-OFED.4.1.0.1.0.45101	installed
libibcm-devel.x86_64	41mlnx1-OFED.4.1.0.1.0.45101	installed
libibmad.x86_64	5.0.0.MLNX20181022.0361c15-0.1.45101	installed
libibmad-devel.x86_64	5.0.0.MLNX20181022.0361c15-0.1.45101	installed
libibmad-static.x86_64	5.0.0.MLNX20181022.0361c15-0.1.45101	installed
libibumad.x86_64	43.1.1.MLNX20180612.87b4d9b-0.1.45101	installed
libibumad-devel.x86_64	43.1.1.MLNX20180612.87b4d9b-0.1.45101	installed
libibumad-static.x86_64	43.1.1.MLNX20180612.87b4d9b-0.1.45101	installed
libibverbs.x86_64	41mlnx1-OFED.4.5.0.1.0.45101	installed
libibverbs-devel.x86_64	41mlnx1-OFED.4.5.0.1.0.45101	installed
libibverbs-devel-static.x86_64	41mlnx1-OFED.4.5.0.1.0.45101	installed
libibverbs-utils.x86_64	41mlnx1-OFED.4.5.0.1.0.45101	installed
libical.x86_64	3.0.3-2.el7	@c7-media
libicu.x86_64	50.2-4.el7_7	@updates
libicu-devel.x86_64	50.2-4.el7_7	@updates
libicu62.x86_64	62.2-1.el7.remi	@remi-safe
libidn.x86_64	1.28-4.el7	@anaconda
libiec61883.x86_64	1.2.0-10.el7	@c7-media
libieee1284.x86_64	0.2.11-15.el7	@c7-media
libimobiledevice.x86_64	1.2.0-1.el7	@c7-media
libindicator-gtk3.x86_64	12.10.1-6.el7	@base
libini_config.x86_64	1.3.1-32.el7	@c7-media
libinput.x86_64	1.10.7-2.el7	@c7-media
libipa_hbac.x86_64	1.16.2-13.el7	@c7-media
libiptcdata.x86_64	1.0.4-11.el7	@c7-media
libiscsi.x86_64	1.9.0-7.el7	@c7-media
libisofs.x86_64	1.2.8-4.el7	@c7-media
libjpeg-turbo.x86_64	1.2.90-8.el7	@base
libjpeg-turbo-devel.x86_64	1.2.90-8.el7	@base
libkadm5.x86_64	1.15.1-37.el7_7.2	@updates
libkkc.x86_64	0.3.1-9.el7	@c7-media
libkkc-common.noarch	0.3.1-9.el7	@c7-media
libkkc-data.x86_64	0.3.1-9.el7	@c7-media
libldb.x86_64	1.3.4-1.el7	@c7-media
liblouis.x86_64	2.5.2-12.el7_4	@c7-media
liblouis-python.noarch	2.5.2-12.el7_4	@c7-media
libmbim.x86_64	1.14.2-1.el7	@c7-media
libmbim-utils.x86_64	1.14.2-1.el7	@c7-media
libmcrypt.x86_64	2.5.8-13.el7	@epel
libmediaart.x86_64	1.9.4-1.el7	@c7-media
libmlx4.x86_64	41mlnx1-OFED.4.5.0.0.3.45101	installed
libmlx4-devel.x86_64	41mlnx1-OFED.4.5.0.0.3.45101	installed
libmlx5.x86_64	41mlnx1-OFED.4.5.0.3.8.45101	installed
libmlx5-devel.x86_64	41mlnx1-OFED.4.5.0.3.8.45101	installed
libmnl.x86_64	1.0.3-7.el7	@anaconda
libmodman.x86_64	2.0.1-8.el7	@c7-media
libmount.x86_64	2.23.2-61.el7_7.1	@updates
libmpc.x86_64	1.0.1-3.el7	@c7-media
libmpcdec.x86_64	1.2.6-12.el7	@c7-media
libmspack.x86_64	0.5-0.6.alpha.el7	@c7-media
libmtp.x86_64	1.1.14-1.el7	@c7-media
libmusicbrainz5.x86_64	5.0.1-9.el7	@c7-media
libndp.x86_64	1.2-7.el7	@anaconda
libnetfilter_conntrack.x86_64	1.0.6-1.el7_3	@anaconda
libnfnetlink.x86_64	1.0.1-4.el7	@anaconda
libnfsidmap.x86_64	0.25-19.el7	@c7-media
libnice.x86_64	0.1.3-4.el7	@c7-media
libnl.x86_64	1.1.4-3.el7	@c7-media
libnl3.x86_64	3.2.28-4.el7	@anaconda
libnl3-cli.x86_64	3.2.28-4.el7	@anaconda
libnm-gtk.x86_64	1.8.6-2.el7	@c7-media
libnma.x86_64	1.8.6-2.el7	@c7-media
libnotify.x86_64	0.7.7-1.el7	@c7-media
libnvpair1.x86_64	0.7.13-1.el7_6	@zfs
liboauth.x86_64	0.9.7-4.el7	@c7-media
libobjc.x86_64	4.8.5-39.el7	@base
libofa.x86_64	0.9.3-24.el7	@c7-media
libogg.x86_64	2:1.3.0-7.el7	@c7-media
libosinfo.x86_64	1.1.0-2.el7	@c7-media
libpaper.x86_64	1.1.24-8.el7	@base
libpath_utils.x86_64	0.2.1-32.el7	@c7-media
libpcap.x86_64	14:1.5.3-11.el7	@c7-media
libpciaccess.x86_64	0.14-1.el7	@anaconda
libpeas.x86_64	1.22.0-1.el7	@c7-media
libpeas-gtk.x86_64	1.22.0-1.el7	@c7-media
libpeas-loader-python.x86_64	1.22.0-1.el7	@c7-media
libpinyin.x86_64	0.9.93-4.el7	@c7-media
libpinyin-data.x86_64	0.9.93-4.el7	@c7-media
libpipeline.x86_64	1.2.3-3.el7	@anaconda
libplist.x86_64	1.12-3.el7	@c7-media
libpng.x86_64	2:1.5.13-7.el7_2	@anaconda
libpng-devel.x86_64	2:1.5.13-7.el7_2	@base
libpng12.x86_64	1.2.50-10.el7	@base
libpng12-devel.x86_64	1.2.50-10.el7	@base
libpqxx.x86_64	1:4.0.1-1.el7	@epel
libpqxx-devel.x86_64	1:4.0.1-1.el7	@epel
libproxy.x86_64	0.4.11-11.el7	@c7-media
libproxy-mozjs.x86_64	0.4.11-11.el7	@c7-media
libpurple.x86_64	2.10.11-7.el7	@c7-media
libpwquality.x86_64	1.2.3-5.el7	@anaconda
libqmi.x86_64	1.18.0-2.el7	@c7-media
libqmi-utils.x86_64	1.18.0-2.el7	@c7-media
libquadmath.x86_64	4.8.5-39.el7	@base
libquadmath-devel.x86_64	4.8.5-39.el7	@base
librados2.x86_64	1:10.2.5-4.el7	@c7-media
libraqm.x86_64	0.7.0-4.el7	@epel
libraw1394.x86_64	2.1.0-2.el7	@c7-media
librbd1.x86_64	1:10.2.5-4.el7	@c7-media
librdmacm.x86_64	41mlnx1-OFED.4.2.0.1.3.45101	installed
librdmacm-devel.x86_64	41mlnx1-OFED.4.2.0.1.3.45101	installed
librdmacm-utils.x86_64	41mlnx1-OFED.4.2.0.1.3.45101	installed
libref_array.x86_64	0.1.5-32.el7	@c7-media
libreport.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-anaconda.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-centos.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-cli.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-filesystem.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-gtk.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-plugin-bugzilla.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-plugin-mailx.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-plugin-mantisbt.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-plugin-reportuploader.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-plugin-rhtsupport.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-plugin-ureport.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-python.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-rhel-anaconda-bugzilla.x86_64	2.1.11-42.el7.centos	@c7-media
libreport-web.x86_64	2.1.11-42.el7.centos	@c7-media
libreswan.x86_64	3.25-2.el7	@c7-media
librsvg2.x86_64	2.40.20-1.el7	@c7-media
librsvg2-devel.x86_64	2.40.20-1.el7	@base
librsvg2-tools.x86_64	2.40.20-1.el7	@c7-media
librxe.x86_64	41mlnx1-OFED.4.4.2.4.6.45101	installed
librxe-devel-static.x86_64	41mlnx1-OFED.4.4.2.4.6.45101	installed
libsamplerate.x86_64	0.1.8-6.el7	@c7-media
libsane-hpaio.x86_64	3.15.9-3.el7	@c7-media
libseccomp.x86_64	2.3.1-4.el7	@base
libseccomp-devel.x86_64	2.3.1-4.el7	@base
libsecret.x86_64	0.18.6-1.el7	@c7-media
libselinux.x86_64	2.5-14.1.el7	@anaconda
libselinux-devel.x86_64	2.5-14.1.el7	@base
libselinux-python.x86_64	2.5-14.1.el7	@anaconda
libselinux-utils.x86_64	2.5-14.1.el7	@anaconda
libsemanage.x86_64	2.5-14.el7	@anaconda
libsemanage-python.x86_64	2.5-14.el7	@c7-media
libsepol.x86_64	2.5-10.el7	@anaconda
libsepol-devel.x86_64	2.5-10.el7	@base
libshout.x86_64	2.2.2-11.el7	@c7-media
libsigc++20.x86_64	2.10.0-1.el7	@c7-media
libsmartcols.x86_64	2.23.2-61.el7_7.1	@updates
libsmbclient.x86_64	4.8.3-4.el7	@c7-media
libsmbios.x86_64	2.3.3-8.el7	@c7-media
libsndfile.x86_64	1.0.25-10.el7	@c7-media
libsoup.x86_64	2.62.2-2.el7	@c7-media
libspectre.x86_64	0.2.8-1.el7	@c7-media
libsrtp.x86_64	1.4.4-10.20101004cvs.el7	@c7-media
libss.x86_64	1.42.9-16.el7	@base
libssh2.x86_64	1.8.0-3.el7	@base
libsss_autofs.x86_64	1.16.2-13.el7	@c7-media
libsss_certmap.x86_64	1.16.2-13.el7	@c7-media
libsss_idmap.x86_64	1.16.2-13.el7	@c7-media
libsss_nss_idmap.x86_64	1.16.2-13.el7	@c7-media
libsss_sudo.x86_64	1.16.2-13.el7	@c7-media
libstdc++.x86_64	4.8.5-39.el7	@base
libstdc++-devel.x86_64	4.8.5-39.el7	@base
libstoragemgmt.x86_64	1.6.2-4.el7	@c7-media
libstoragemgmt-python.noarch	1.6.2-4.el7	@c7-media
libstoragemgmt-python-clibs.x86_64	1.6.2-4.el7	@c7-media
libsysfs.x86_64	2.1.0-16.el7	@anaconda
libtalloc.x86_64	2.1.13-1.el7	@c7-media
libtar.x86_64	1.2.11-29.el7	@c7-media
libtasn1.x86_64	4.10-1.el7	@anaconda
libtdb.x86_64	1.3.15-1.el7	@c7-media
libteam.x86_64	1.27-5.el7	@anaconda
libtevent.x86_64	0.9.36-1.el7	@c7-media
libthai.x86_64	0.1.14-9.el7	@c7-media
libtheora.x86_64	1:1.1.1-8.el7	@c7-media
libtiff.x86_64	4.0.3-32.el7	@base
libtiff-devel.x86_64	4.0.3-32.el7	@base
libtimezonemap.x86_64	0.4.4-1.el7	@c7-media
libtirpc.x86_64	0.2.4-0.15.el7	@c7-media
libtool.x86_64	2.4.2-22.el7_3	@base
libtool-ltdl.x86_64	2.4.2-22.el7_3	@c7-media
libudisks2.x86_64	2.7.3-8.el7	@c7-media
libunistring.x86_64	0.9.3-9.el7	@anaconda
libusal.x86_64	1.1.11-25.el7	@c7-media
libusb.x86_64	1:0.1.4-3.el7	@base
libusbmuxd.x86_64	1.0.10-5.el7	@c7-media
libusbx.x86_64	1.0.21-1.el7	@c7-media
libuser.x86_64	0.60-9.el7	@anaconda
libuser-python.x86_64	0.60-9.el7	@c7-media
libutempter.x86_64	1.1.6-4.el7	@anaconda
libuuid.x86_64	2.23.2-61.el7_7.1	@updates
libuuid-devel.x86_64	2.23.2-61.el7_7.1	@updates
libuutil1.x86_64	0.7.13-1.el7_6	@zfs
libv4l.x86_64	0.9.5-4.el7	@c7-media
libva.x86_64	1.8.3-1.el7	@c7-media
libva-devel.x86_64	1.8.3-1.el7	@c7-media
libverto.x86_64	0.2.5-4.el7	@anaconda
libverto-devel.x86_64	0.2.5-4.el7	@base
libverto-tevent.x86_64	0.2.5-4.el7	@c7-media
libvirt.x86_64	4.5.0-10.el7	@c7-media
libvirt-bash-completion.x86_64	4.5.0-10.el7	@c7-media
libvirt-client.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-config-network.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-config-nwfilter.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-interface.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-lxc.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-network.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-nodedev.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-nwfilter.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-qemu.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-secret.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-core.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-disk.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-gluster.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-iscsi.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-logical.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-mpath.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-rbd.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-driver-storage-scsi.x86_64	4.5.0-10.el7	@c7-media
libvirt-daemon-kvm.x86_64	4.5.0-10.el7	@c7-media
libvirt-gconfig.x86_64	1.0.0-1.el7	@c7-media
libvirt-glib.x86_64	1.0.0-1.el7	@c7-media
libvirt-gobject.x86_64	1.0.0-1.el7	@c7-media
libvirt-libs.x86_64	4.5.0-10.el7	@c7-media
libvirt-python.x86_64	4.5.0-1.el7	@c7-media
libvisual.x86_64	0.4.0-16.el7	@c7-media
libvorbis.x86_64	1:1.3.3-8.el7.1	@c7-media
libvpx.x86_64	1.3.0-5.el7_0	@c7-media
libwacom.x86_64	0.30-1.el7	@c7-media
libwacom-data.noarch	0.30-1.el7	@c7-media
libwayland-client.x86_64	1.15.0-1.el7	@c7-media
libwayland-cursor.x86_64	1.15.0-1.el7	@c7-media
libwayland-egl.x86_64	1.15.0-1.el7	@c7-media
libwayland-server.x86_64	1.15.0-1.el7	@c7-media
libwbclient.x86_64	4.8.3-4.el7	@c7-media
libwebp.x86_64	0.3.0-7.el7	@c7-media
libwebp7.x86_64	1.0.3-1.el7.remi	@remi-safe
libwnck3.x86_64	3.24.1-2.el7	@c7-media
libwvstreams.x86_64	4.6.1-11.el7	@c7-media
libxcb.x86_64	1.13-1.el7	@c7-media
libxcb-devel.x86_64	1.13-1.el7	@c7-media
libxkbcommon.x86_64	0.7.1-3.el7	@base
libxkbcommon-devel.x86_64	0.7.1-3.el7	@base
libxkbcommon-x11.x86_64	0.7.1-3.el7	@base
libxkbfile.x86_64	1.0.9-3.el7	@c7-media
libxklavier.x86_64	5.4-7.el7	@c7-media
libxml2.x86_64	2.9.1-6.el7_2.3	@anaconda
libxml2-python.x86_64	2.9.1-6.el7_2.3	@c7-media
libxshmfence.x86_64	1.2-1.el7	@c7-media
libxslt.x86_64	1.1.28-5.el7	@c7-media
libyami.x86_64	1.2.0-2.el7	@c7-media
libyaml.x86_64	0.1.4-11.el7_0	@c7-media
libzfs2.x86_64	0.7.13-1.el7_6	@zfs
libzip5.x86_64	1.6.1-1.el7.remi	@remi-safe
libzpool2.x86_64	0.7.13-1.el7_6	@zfs
linux-firmware.noarch	20180911-69.git85c5d90.el7	@anaconda
lklug-fonts.noarch	0.6-10.20090803cvs.el7	@c7-media
lksctp-tools.x86_64	1.0.17-2.el7	@c7-media
lldpad.x86_64	1.0.1-3.git036e314.el7	@c7-media
llvm-private.x86_64	6.0.1-2.el7	@c7-media
lm_sensors-libs.x86_64	3.4.0-6.20160601gitf9185e5.el7	@c7-media
lockdev.x86_64	1.0.4-0.13.20111007git.el7	@c7-media
log4j.noarch	1.2.17-16.el7_4	@c7-media
logrotate.x86_64	3.8.6-17.el7	@anaconda
lohit-assamese-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-bengali-fonts.noarch	2.5.3-4.el7	@c7-media
lohit-devanagari-fonts.noarch	2.5.3-4.el7	@c7-media
lohit-gujarati-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-kannada-fonts.noarch	2.5.3-3.el7	@c7-media
lohit-malayalam-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-marathi-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-nepali-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-oriya-fonts.noarch	2.5.4.1-3.el7	@c7-media
lohit-punjabi-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-tamil-fonts.noarch	2.5.3-2.el7	@c7-media
lohit-telugu-fonts.noarch	2.5.3-3.el7	@c7-media
lrzsz.x86_64	0.12.20-36.el7	@c7-media
lshw.x86_64	B.02.18-12.el7	@anaconda
lsof.x86_64	4.87-6.el7	@c7-media
lsscsi.x86_64	0.27-6.el7	@anaconda
ltrace.x86_64	0.7.91-15.el7	@c7-media
lua.x86_64	5.1.4-15.el7	@anaconda
lvm2.x86_64	7:2.02.180-8.el7	@c7-media
lvm2-libs.x86_64	7:2.02.180-8.el7	@c7-media
lynx.x86_64	2.8.8-0.3.dev15.el7	@base
lz4.x86_64	1.7.5-2.el7	@anaconda
lzo.x86_64	2.06-8.el7	@anaconda
lzop.x86_64	1.03-10.el7	@c7-media
m17n-contrib.noarch	1.1.14-3.el7	@c7-media
m17n-db.noarch	1.6.4-4.el7	@c7-media
m17n-lib.x86_64	1.6.4-14.el7	@c7-media
m4.x86_64	1.4.16-10.el7	@base
madan-fonts.noarch	2.000-11.el7	@c7-media
mailcap.noarch	2.1.41-2.el7	@c7-media
mailx.x86_64	12.5-19.el7	@c7-media
make.x86_64	1:3.82-24.el7	@base
man-db.x86_64	2.6.3-11.el7	@anaconda
man-pages.noarch	3.53-5.el7	@c7-media
man-pages-overrides.x86_64	7.6.2-1.el7	@c7-media
marisa.x86_64	0.2.4-4.el7	@c7-media
mdadm.x86_64	4.1-rc1_2.el7	@c7-media
meanwhile.x86_64	1.1.0-12.el7	@c7-media
media-player-info.noarch	17-4.el7	@c7-media
memstomp.x86_64	0.1.4-11.el7	@c7-media
mercurial.x86_64	2.6.2-11.el7	@base
mesa-dri-drivers.x86_64	18.0.5-3.el7	@c7-media
mesa-filesystem.x86_64	18.0.5-3.el7	@c7-media
mesa-khr-devel.x86_64	18.3.4-6.el7_7	@updates
mesa-libEGL.x86_64	18.3.4-6.el7_7	@updates
mesa-libEGL-devel.x86_64	18.3.4-6.el7_7	@updates
mesa-libGL.x86_64	18.3.4-6.el7_7	@updates
mesa-libGL-devel.x86_64	18.3.4-6.el7_7	@updates
mesa-libGLU.x86_64	9.0.0-4.el7	@base
mesa-libGLU-devel.x86_64	9.0.0-4.el7	@base
mesa-libgbm.x86_64	18.3.4-6.el7_7	@updates
mesa-libglapi.x86_64	18.3.4-6.el7_7	@updates
mesa-libxatracker.x86_64	18.0.5-3.el7	@c7-media
metacity.x86_64	2.34.13-7.el7	@c7-media
mft.x86_64	4.11.0-103	installed
microcode_ctl.x86_64	2:2.1-47.el7	@anaconda
mlnx-ethtool.x86_64	4.2-1.45101	installed
mlnx-fw-updater.x86_64	4.5-1.0.1.0	installed
mlnx-iproute2.x86_64	4.7.0-1.45101	installed
mlnx-ofa_kernel.x86_64	4.5-OFED.4.5.1.0.1.1.gb4fdfac.rhel7u6	installed
mlnx-ofa_kernel-devel.x86_64	4.5-OFED.4.5.1.0.1.1.gb4fdfac.rhel7u6	installed
mlnxofed-docs.noarch	4.5-1.0.1.0	installed
mlocate.x86_64	0.26-8.el7	@c7-media
mobile-broadband-provider-info.noarch	1.20170310-1.el7	@c7-media
mod_fcgid.x86_64	2.3.9-4.el7_4.1	@c7-media
mod_ssl.x86_64	1:2.4.6-88.el7.centos	@c7-media
mokutil.x86_64	15-1.el7.centos	@c7-media
mousetweaks.x86_64	3.12.0-1.el7	@c7-media
mozilla-filesystem.x86_64	1.9-11.el7	@c7-media
mozjs17.x86_64	17.0.0-20.el7	@anaconda
mozjs52.x86_64	52.9.0-1.el7	@c7-media
mpfr.x86_64	3.1.1-4.el7	@c7-media
mpfr-devel.x86_64	3.1.1-4.el7	@base
mpg123-libs.x86_64	1.25.6-1.el7	@c7-media
mpi-selector.x86_64	1.0.3-1.45101	installed
mpitests_openmpi.x86_64	3.2.20-e1a0676.45101	installed
mstflint.x86_64	4.11.0-1.5.g264ffeb.45101	installed
mtdev.x86_64	1.1.5-5.el7	@c7-media
mtools.x86_64	4.0.18-5.el7	@c7-media
mtr.x86_64	2:0.85-7.el7	@c7-media
munge.x86_64	0.5.11-3.el7	@epel
munge-libs.x86_64	0.5.11-3.el7	@epel
mutter.x86_64	3.28.3-4.el7	@c7-media
mxm.x86_64	3.7.3111-1.45101	installed
mysql-community-client.x86_64	8.0.19-1.el7	@mysql80-community
mysql-community-common.x86_64	8.0.19-1.el7	@mysql80-community
mysql-community-devel.x86_64	8.0.19-1.el7	@mysql80-community
mysql-community-libs.x86_64	8.0.19-1.el7	@mysql80-community
mysql-community-libs-compat.x86_64	8.0.19-1.el7	@mysql80-community
mysql-community-server.x86_64	8.0.19-1.el7	@mysql80-community
mysql80-community-release.noarch	el7-1	installed
nano.x86_64	2.3.1-10.el7	@c7-media
nautilus.x86_64	3.26.3.1-2.el7	@c7-media
nautilus-extensions.x86_64	3.26.3.1-2.el7	@c7-media
nautilus-sendto.x86_64	1:3.8.6-1.el7	@c7-media
ncompress.x86_64	4.2.4.4-3.el7	@c7-media
ncurses.x86_64	5.9-14.20130511.el7_4	@anaconda
ncurses-base.noarch	5.9-14.20130511.el7_4	@anaconda
ncurses-devel.x86_64	5.9-14.20130511.el7_4	@base
ncurses-libs.x86_64	5.9-14.20130511.el7_4	@anaconda
ndctl.x86_64	62-1.el7	@c7-media
ndctl-libs.x86_64	62-1.el7	@c7-media
neon.x86_64	0.30.0-3.el7	@c7-media
net-snmp-libs.x86_64	1:5.7.2-37.el7	@c7-media
net-tools.x86_64	2.0-0.24.20131004git.el7	@c7-media
netcdf.x86_64	4.3.3.1-5.el7	@epel
netcf-libs.x86_64	0.2.8-4.el7	@c7-media
nettle.x86_64	2.7.1-8.el7	@c7-media
newt.x86_64	0.52.15-4.el7	@anaconda
newt-python.x86_64	0.52.15-4.el7	@anaconda
nfs-utils.x86_64	1:1.3.0-0.61.el7	@c7-media
nfs4-acl-tools.x86_64	0.3.3-19.el7	@c7-media
nginx.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-filesystem.noarch	1:1.16.1-1.el7	@epel
nginx-module-geoip.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-geoip-debuginfo.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-image-filter.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-image-filter-debuginfo.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-njs.x86_64	1:1.18.0.0.4.0-1.el7.ngx	@nginx
nginx-module-njs-debuginfo.x86_64	1:1.18.0.0.4.0-1.el7.ngx	@nginx
nginx-module-perl.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-perl-debuginfo.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-xslt.x86_64	1:1.18.0-1.el7.ngx	@nginx
nginx-module-xslt-debuginfo.x86_64	1:1.18.0-1.el7.ngx	@nginx
nhn-nanum-fonts-common.noarch	3.020-9.el7	@c7-media
nhn-nanum-gothic-fonts.noarch	3.020-9.el7	@c7-media
nm-connection-editor.x86_64	1.8.6-2.el7	@c7-media
nmap-ncat.x86_64	2:6.40-16.el7	@c7-media
novnc.noarch	0.5.1-2.el7	@epel
nspr.x86_64	4.21.0-1.el7	@base
nss.x86_64	3.44.0-7.el7_7	@base
nss-pem.x86_64	1.0.3-5.el7	@anaconda
nss-softokn.x86_64	3.44.0-8.el7_7	@base
nss-softokn-freebl.i686	3.44.0-8.el7_7	@base
nss-softokn-freebl.x86_64	3.44.0-8.el7_7	@base
nss-sysinit.x86_64	3.44.0-7.el7_7	@base
nss-tools.x86_64	3.44.0-7.el7_7	@base
nss-util.x86_64	3.44.0-4.el7_7	@base
ntp.x86_64	4.2.6p5-28.el7.centos	@c7-media
ntpdate.x86_64	4.2.6p5-28.el7.centos	@c7-media
ntsysv.x86_64	1.7.4-1.el7	@c7-media
numactl-libs.x86_64	2.0.9-7.el7	@anaconda
numad.x86_64	0.5-18.20150602git.el7	@c7-media
nux-dextop-release.noarch	0-5.el7.nux	installed
objectweb-asm.noarch	3.3.1-9.el7	@c7-media
oci-register-machine.x86_64	1:0-6.git2b44233.el7	@extras
oci-systemd-hook.x86_64	1:0.2.0-1.git05e6923.el7_6	@extras
oci-umount.x86_64	2:2.3.4-2.git87f9237.el7	@extras
oddjob.x86_64	0.31.5-4.el7	@c7-media
oddjob-mkhomedir.x86_64	0.31.5-4.el7	@c7-media
ofed-scripts.x86_64	4.5-OFED.4.5.1.0.1	installed
ogdi.x86_64	3.2.0-0.19.beta2.el7	@epel
oniguruma5.x86_64	6.9.4-1.el7.remi	@remi-safe
opal.x86_64	3.10.10-4.el7	@c7-media
open-sans-fonts.noarch	1.10-1.el7	@c7-media
open-vm-tools.x86_64	10.2.5-3.el7	@c7-media
open-vm-tools-desktop.x86_64	10.2.5-3.el7	@c7-media
openblas.x86_64	0.3.3-2.el7	@epel
openblas-Rblas.x86_64	0.3.3-2.el7	@epel
openblas-devel.x86_64	0.3.3-2.el7	@epel
openblas-openmp.x86_64	0.3.3-2.el7	@epel
openblas-openmp64.x86_64	0.3.3-2.el7	@epel
openblas-openmp64_.x86_64	0.3.3-2.el7	@epel
openblas-serial.x86_64	0.3.3-2.el7	@epel
openblas-serial64.x86_64	0.3.3-2.el7	@epel
openblas-serial64_.x86_64	0.3.3-2.el7	@epel
openblas-threads.x86_64	0.3.3-2.el7	@epel
openblas-threads64.x86_64	0.3.3-2.el7	@epel
openblas-threads64_.x86_64	0.3.3-2.el7	@epel
opencc.x86_64	0.4.3-3.el7	@c7-media
